Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Risk_Classification
TX0000001511,China,2793362.54,Cash Withdrawal,2013-03-04 22:00,Person_4687,Real Estate,China,TRUE,Illegal,4,6,Bank_388,0
TX0000002713,Russia,2088740.328,Cryptocurrency,2013-04-24 0:00,Person_8819,Real Estate,Brazil,FALSE,Illegal,4,1,Bank_338,0
TX0000003683,South Africa,3758645.763,Cash Withdrawal,2013-06-03 10:00,Person_9714,Construction,China,TRUE,Illegal,7,8,Bank_394,1
TX0000000543,Brazil,4606900.565,Offshore Transfer,2013-01-23 14:00,Person_8940,Real Estate,Brazil,FALSE,Illegal,4,9,Bank_254,0
TX0000001067,Russia,3595673.09,Property Purchase,2013-02-14 10:00,Person_8222,Construction,Switzerland,FALSE,Illegal,7,6,Bank_376,1
TX0000006659,South Africa,3854174.326,Property Purchase,2013-10-05 10:00,Person_518,Real Estate,India,TRUE,Illegal,7,4,Bank_384,1
TX0000004057,UAE,381210.5255,Stocks Transfer,2013-06-19 0:00,Person_2956,Luxury Goods,South Africa,FALSE,Legal,2,6,Bank_370,0
TX0000008785,Switzerland,520556.4162,Offshore Transfer,2014-01-02 0:00,Person_5799,Real Estate,Brazil,FALSE,Legal,5,9,Bank_218,1
TX0000001078,India,430201.2631,Cryptocurrency,2013-02-14 21:00,Person_9291,Finance,Russia,FALSE,Illegal,5,0,Bank_248,1
TX0000009732,India,4802162.716,Cryptocurrency,2014-02-10 11:00,Person_6145,Construction,China,TRUE,Illegal,7,8,Bank_98,1
TX0000001531,UK,2831530.623,Offshore Transfer,2013-03-05 18:00,Person_3218,Oil & Gas,Russia,TRUE,Legal,6,4,Bank_212,1
TX0000000073,South Africa,1070754.784,Cryptocurrency,2013-01-04 0:00,Person_3517,Oil & Gas,India,FALSE,Legal,5,6,Bank_362,1
TX0000001608,UAE,3829727.59,Stocks Transfer,2013-03-08 23:00,Person_9657,Casinos,South Africa,FALSE,Legal,3,0,Bank_85,0
TX0000001238,USA,1405446.827,Offshore Transfer,2013-02-21 13:00,Person_3654,Oil & Gas,Russia,TRUE,Illegal,7,4,Bank_201,1
TX0000006707,Russia,199423.0005,Cryptocurrency,2013-10-07 10:00,Person_9493,Finance,USA,FALSE,Illegal,5,5,Bank_445,1
TX0000008288,India,4019727.494,Cryptocurrency,2013-12-12 7:00,Person_5987,Luxury Goods,UAE,TRUE,Illegal,8,7,Bank_451,1
TX0000005868,Russia,4503007.203,Stocks Transfer,2013-09-02 11:00,Person_2847,Luxury Goods,India,TRUE,Illegal,3,0,Bank_175,0
TX0000002717,Russia,759718.6678,Cryptocurrency,2013-04-24 4:00,Person_7501,Oil & Gas,India,FALSE,Illegal,8,7,Bank_32,1
TX0000000505,Singapore,3123879.555,Cash Withdrawal,2013-01-22 0:00,Person_5474,Luxury Goods,UK,FALSE,Legal,0,1,Bank_91,0
TX0000001597,South Africa,1781271.484,Offshore Transfer,2013-03-08 12:00,Person_5709,Finance,UAE,FALSE,Legal,5,5,Bank_489,1
TX0000001617,South Africa,253644.2772,Cash Withdrawal,2013-03-09 8:00,Person_4494,Construction,UK,TRUE,Legal,4,6,Bank_193,0
TX0000008091,Singapore,1751000.729,Offshore Transfer,2013-12-04 2:00,Person_7330,Real Estate,UAE,FALSE,Illegal,6,1,Bank_350,1
TX0000003174,South Africa,2613377.796,Property Purchase,2013-05-13 5:00,Person_6832,Luxury Goods,USA,FALSE,Illegal,5,0,Bank_442,1
TX0000001246,India,764533.688,Property Purchase,2013-02-21 21:00,Person_8392,Casinos,China,FALSE,Illegal,6,1,Bank_136,1
TX0000001351,UK,4392522.803,Stocks Transfer,2013-02-26 6:00,Person_8030,Real Estate,Switzerland,FALSE,Illegal,3,6,Bank_80,0
TX0000008613,South Africa,1770577.522,Property Purchase,2013-12-25 20:00,Person_5330,Arms Trade,USA,FALSE,Illegal,9,3,Bank_325,1
TX0000007228,Brazil,4773478.025,Stocks Transfer,2013-10-29 3:00,Person_6325,Luxury Goods,Russia,FALSE,Legal,3,6,Bank_89,0
TX0000005198,UK,4659583.091,Stocks Transfer,2013-08-05 13:00,Person_318,Real Estate,Brazil,FALSE,Illegal,3,3,Bank_145,0
TX0000000059,Brazil,813473.9931,Property Purchase,2013-01-03 10:00,Person_3900,Oil & Gas,UK,FALSE,Legal,3,0,Bank_187,0
TX0000005719,UK,4041370.459,Offshore Transfer,2013-08-27 6:00,Person_6743,Finance,USA,FALSE,Legal,3,9,Bank_324,0
TX0000004812,UK,4101962.235,Offshore Transfer,2013-07-20 11:00,Person_2901,Arms Trade,UK,TRUE,Legal,6,8,Bank_343,1
TX0000009702,UAE,2602507.255,Offshore Transfer,2014-02-09 5:00,Person_8629,Real Estate,Singapore,FALSE,Legal,4,5,Bank_320,0
TX0000001292,India,2041253.342,Stocks Transfer,2013-02-23 19:00,Person_2515,Luxury Goods,India,FALSE,Illegal,0,4,Bank_70,0
TX0000009217,Singapore,2549378.219,Stocks Transfer,2014-01-20 0:00,Person_2237,Arms Trade,China,TRUE,Legal,6,5,Bank_434,1
TX0000005923,UK,236282.9286,Cryptocurrency,2013-09-04 18:00,Person_2530,Luxury Goods,India,FALSE,Legal,4,4,Bank_68,0
TX0000000939,Singapore,1252363.317,Cryptocurrency,2013-02-09 2:00,Person_6132,Construction,Russia,FALSE,Illegal,8,5,Bank_319,1
TX0000006266,Brazil,763415.9672,Offshore Transfer,2013-09-19 1:00,Person_2521,Luxury Goods,Brazil,FALSE,Illegal,4,5,Bank_375,0
TX0000004187,India,1332133.084,Property Purchase,2013-06-24 10:00,Person_6310,Arms Trade,UAE,FALSE,Legal,2,0,Bank_202,0
TX0000008715,USA,2305379.312,Property Purchase,2013-12-30 2:00,Person_2348,Finance,China,FALSE,Legal,4,7,Bank_476,0
TX0000005063,UK,3636478.138,Cash Withdrawal,2013-07-30 22:00,Person_614,Real Estate,USA,TRUE,Illegal,5,4,Bank_471,1
TX0000008495,UAE,3024978.252,Stocks Transfer,2013-12-20 22:00,Person_4701,Casinos,Singapore,FALSE,Legal,3,8,Bank_227,0
TX0000005685,Switzerland,436717.7666,Cash Withdrawal,2013-08-25 20:00,Person_4754,Luxury Goods,Brazil,FALSE,Illegal,2,6,Bank_405,0
TX0000006678,Singapore,4524060.752,Property Purchase,2013-10-06 5:00,Person_5663,Oil & Gas,India,FALSE,Legal,5,9,Bank_47,1
TX0000003173,Singapore,4871765.828,Property Purchase,2013-05-13 4:00,Person_6417,Real Estate,Russia,FALSE,Illegal,6,9,Bank_172,1
TX0000003417,China,4345112.287,Stocks Transfer,2013-05-23 8:00,Person_6101,Construction,Brazil,FALSE,Illegal,2,1,Bank_115,0
TX0000007385,India,3372533.253,Offshore Transfer,2013-11-04 16:00,Person_9460,Casinos,USA,FALSE,Legal,5,9,Bank_178,1
TX0000000365,USA,3489310.556,Cash Withdrawal,2013-01-16 4:00,Person_8902,Luxury Goods,China,FALSE,Illegal,2,4,Bank_37,0
TX0000001401,USA,4993865.173,Property Purchase,2013-02-28 8:00,Person_8917,Real Estate,USA,TRUE,Legal,4,8,Bank_8,0
TX0000001839,South Africa,429781.2613,Property Purchase,2013-03-18 14:00,Person_8235,Arms Trade,Singapore,FALSE,Illegal,8,9,Bank_375,1
TX0000002517,Brazil,4967710.224,Property Purchase,2013-04-15 20:00,Person_180,Arms Trade,Switzerland,FALSE,Illegal,7,7,Bank_391,1
TX0000009282,China,1403055.559,Property Purchase,2014-01-22 17:00,Person_8234,Arms Trade,USA,FALSE,Illegal,8,6,Bank_3,1
TX0000005399,Brazil,2074732.843,Cryptocurrency,2013-08-13 22:00,Person_6107,Oil & Gas,Switzerland,FALSE,Illegal,5,1,Bank_348,1
TX0000001429,Switzerland,1457668.423,Property Purchase,2013-03-01 12:00,Person_2697,Real Estate,South Africa,FALSE,Illegal,5,7,Bank_184,1
TX0000006619,UK,1429722.301,Property Purchase,2013-10-03 18:00,Person_7861,Construction,USA,TRUE,Legal,4,1,Bank_470,0
TX0000009379,China,3400804.441,Stocks Transfer,2014-01-26 18:00,Person_6216,Oil & Gas,Brazil,FALSE,Illegal,3,6,Bank_431,0
TX0000008140,USA,1270103.245,Cash Withdrawal,2013-12-06 3:00,Person_1533,Luxury Goods,UAE,FALSE,Illegal,1,0,Bank_303,0
TX0000004013,UAE,2468257.071,Offshore Transfer,2013-06-17 4:00,Person_1485,Finance,Singapore,TRUE,Illegal,7,4,Bank_368,1
TX0000009470,China,2956140.542,Cash Withdrawal,2014-01-30 13:00,Person_7540,Construction,Brazil,FALSE,Illegal,5,4,Bank_250,1
TX0000002852,Switzerland,2658981.335,Cryptocurrency,2013-04-29 19:00,Person_3902,Finance,Switzerland,FALSE,Legal,1,4,Bank_250,0
TX0000001376,UK,1505954.79,Property Purchase,2013-02-27 7:00,Person_8351,Real Estate,USA,FALSE,Legal,2,0,Bank_370,0
TX0000006156,Brazil,3086283.374,Cryptocurrency,2013-09-14 11:00,Person_7624,Construction,Switzerland,FALSE,Illegal,5,2,Bank_355,1
TX0000008594,Switzerland,1354834.311,Cash Withdrawal,2013-12-25 1:00,Person_6069,Oil & Gas,UK,FALSE,Illegal,1,9,Bank_102,0
TX0000005087,UK,3984436.274,Offshore Transfer,2013-07-31 22:00,Person_4313,Luxury Goods,India,FALSE,Legal,4,5,Bank_27,0
TX0000009558,Russia,4600768.575,Stocks Transfer,2014-02-03 5:00,Person_3285,Arms Trade,USA,TRUE,Illegal,6,4,Bank_377,1
TX0000008454,Switzerland,1199763.035,Cash Withdrawal,2013-12-19 5:00,Person_6274,Casinos,Switzerland,FALSE,Illegal,2,3,Bank_271,0
TX0000002765,UK,3052627.175,Stocks Transfer,2013-04-26 4:00,Person_6912,Finance,Singapore,FALSE,Legal,0,7,Bank_340,0
TX0000007376,Switzerland,1988590.927,Cryptocurrency,2013-11-04 7:00,Person_133,Luxury Goods,India,TRUE,Illegal,6,6,Bank_111,1
TX0000004503,UK,2109868.514,Offshore Transfer,2013-07-07 14:00,Person_9240,Real Estate,Russia,TRUE,Illegal,4,7,Bank_186,0
TX0000008519,Singapore,2502285.706,Cryptocurrency,2013-12-21 22:00,Person_2307,Finance,Brazil,FALSE,Illegal,6,6,Bank_63,1
TX0000005251,Brazil,2978461.455,Cash Withdrawal,2013-08-07 18:00,Person_7139,Luxury Goods,USA,FALSE,Illegal,2,0,Bank_94,0
TX0000004603,UAE,2526194.576,Cryptocurrency,2013-07-11 18:00,Person_6167,Casinos,UAE,FALSE,Legal,4,1,Bank_140,0
TX0000001180,Russia,310097.602,Offshore Transfer,2013-02-19 3:00,Person_2719,Casinos,India,TRUE,Illegal,8,5,Bank_32,1
TX0000000207,South Africa,2205744.037,Offshore Transfer,2013-01-09 14:00,Person_2828,Construction,South Africa,FALSE,Legal,4,8,Bank_48,0
TX0000001830,India,916725.3274,Cash Withdrawal,2013-03-18 5:00,Person_7927,Luxury Goods,South Africa,TRUE,Illegal,2,1,Bank_386,0
TX0000004353,China,4750695.285,Property Purchase,2013-07-01 8:00,Person_4383,Finance,USA,FALSE,Legal,5,2,Bank_210,1
TX0000001567,Switzerland,3442094.801,Property Purchase,2013-03-07 6:00,Person_1821,Construction,Russia,FALSE,Illegal,5,2,Bank_289,1
TX0000001457,UK,4027540.966,Stocks Transfer,2013-03-02 16:00,Person_2743,Luxury Goods,UK,FALSE,Illegal,0,8,Bank_182,0
TX0000003508,Brazil,4761344.405,Cryptocurrency,2013-05-27 3:00,Person_6991,Real Estate,Switzerland,TRUE,Illegal,9,6,Bank_11,1
TX0000001846,UK,3580135.929,Cash Withdrawal,2013-03-18 21:00,Person_7663,Luxury Goods,UK,TRUE,Illegal,1,2,Bank_177,0
TX0000002220,USA,2874099.5,Cryptocurrency,2013-04-03 11:00,Person_431,Finance,South Africa,FALSE,Illegal,6,5,Bank_146,1
TX0000000749,UAE,322826.6947,Stocks Transfer,2013-02-01 4:00,Person_5396,Casinos,Switzerland,FALSE,Legal,3,8,Bank_175,0
TX0000004668,India,3476031.191,Cryptocurrency,2013-07-14 11:00,Person_9438,Arms Trade,Russia,FALSE,Legal,5,4,Bank_79,1
TX0000006250,UAE,3719041.07,Cash Withdrawal,2013-09-18 9:00,Person_1521,Casinos,Switzerland,FALSE,Illegal,3,2,Bank_433,0
TX0000007079,Brazil,515964.4423,Property Purchase,2013-10-22 22:00,Person_1662,Construction,Russia,FALSE,Illegal,8,5,Bank_481,1
TX0000009560,UAE,2334160.25,Offshore Transfer,2014-02-03 7:00,Person_5863,Luxury Goods,India,FALSE,Legal,5,7,Bank_140,1
TX0000003280,Switzerland,2802947.462,Property Purchase,2013-05-17 15:00,Person_9599,Casinos,UK,FALSE,Illegal,6,9,Bank_122,1
TX0000008373,USA,4660910.169,Cryptocurrency,2013-12-15 20:00,Person_6311,Finance,Russia,FALSE,Illegal,5,2,Bank_491,1
TX0000006223,Switzerland,688217.1368,Stocks Transfer,2013-09-17 6:00,Person_8094,Casinos,India,FALSE,Illegal,1,9,Bank_276,0
TX0000006501,Russia,2276934.487,Cryptocurrency,2013-09-28 20:00,Person_9061,Oil & Gas,Russia,FALSE,Illegal,6,8,Bank_165,1
TX0000009051,UAE,2054411.77,Cryptocurrency,2014-01-13 2:00,Person_8369,Arms Trade,Singapore,FALSE,Illegal,6,0,Bank_454,1
TX0000001749,Singapore,2885137.324,Cryptocurrency,2013-03-14 20:00,Person_6519,Construction,Russia,FALSE,Illegal,8,4,Bank_158,1
TX0000004657,Switzerland,97927.9278,Cryptocurrency,2013-07-14 0:00,Person_4918,Casinos,South Africa,FALSE,Illegal,5,1,Bank_88,1
TX0000004216,USA,3850154.715,Cryptocurrency,2013-06-25 15:00,Person_2791,Arms Trade,UK,FALSE,Illegal,5,8,Bank_406,1
TX0000002816,USA,28027.70519,Cryptocurrency,2013-04-28 7:00,Person_122,Real Estate,Brazil,FALSE,Illegal,5,8,Bank_177,1
TX0000007427,Singapore,1812881.937,Cryptocurrency,2013-11-06 10:00,Person_2468,Construction,Switzerland,FALSE,Illegal,6,6,Bank_109,1
TX0000007487,UAE,4144100.909,Cryptocurrency,2013-11-08 22:00,Person_2591,Real Estate,Switzerland,FALSE,Illegal,6,7,Bank_159,1
TX0000006110,Switzerland,2298847.187,Stocks Transfer,2013-09-12 13:00,Person_1728,Casinos,South Africa,FALSE,Legal,0,0,Bank_161,0
TX0000006414,UK,2606834.96,Cryptocurrency,2013-09-25 5:00,Person_1655,Real Estate,Brazil,FALSE,Legal,4,3,Bank_445,0
TX0000009237,South Africa,1853130.285,Property Purchase,2014-01-20 20:00,Person_4269,Oil & Gas,USA,FALSE,Illegal,4,1,Bank_390,0
TX0000007987,USA,907316.8938,Property Purchase,2013-11-29 18:00,Person_4988,Casinos,UK,FALSE,Illegal,6,9,Bank_165,1
TX0000002234,China,1929875.346,Stocks Transfer,2013-04-04 1:00,Person_4359,Real Estate,Brazil,FALSE,Illegal,2,1,Bank_285,0
TX0000008850,Russia,377831.9742,Offshore Transfer,2014-01-04 17:00,Person_184,Oil & Gas,USA,TRUE,Illegal,7,5,Bank_186,1
TX0000005592,India,1073974.706,Offshore Transfer,2013-08-21 23:00,Person_5743,Luxury Goods,UK,FALSE,Illegal,5,7,Bank_263,1
TX0000002629,South Africa,4109783.684,Offshore Transfer,2013-04-20 12:00,Person_9695,Construction,South Africa,FALSE,Legal,4,4,Bank_393,0
TX0000003818,Russia,1382577.889,Offshore Transfer,2013-06-09 1:00,Person_3041,Oil & Gas,China,FALSE,Legal,4,0,Bank_363,0
TX0000002876,South Africa,1759829.963,Offshore Transfer,2013-04-30 19:00,Person_9904,Luxury Goods,Russia,FALSE,Illegal,6,5,Bank_441,1
TX0000006741,South Africa,1710075.323,Stocks Transfer,2013-10-08 20:00,Person_8754,Construction,USA,FALSE,Legal,2,5,Bank_342,0
TX0000008914,China,4616117.775,Cryptocurrency,2014-01-07 9:00,Person_7272,Oil & Gas,UK,TRUE,Illegal,7,2,Bank_84,1
TX0000006010,Brazil,3174228.001,Offshore Transfer,2013-09-08 9:00,Person_565,Construction,South Africa,FALSE,Illegal,7,3,Bank_297,1
TX0000000611,USA,1142518.024,Property Purchase,2013-01-26 10:00,Person_647,Casinos,UAE,FALSE,Legal,5,7,Bank_3,1
TX0000001512,Brazil,1267542.98,Cryptocurrency,2013-03-04 23:00,Person_4466,Arms Trade,India,FALSE,Legal,4,0,Bank_46,0
TX0000001549,Switzerland,220461.9817,Offshore Transfer,2013-03-06 12:00,Person_155,Casinos,UK,FALSE,Illegal,6,7,Bank_405,1
TX0000007879,South Africa,1020863.223,Stocks Transfer,2013-11-25 6:00,Person_5357,Oil & Gas,Russia,TRUE,Illegal,5,4,Bank_180,1
TX0000009917,Singapore,1054405.313,Stocks Transfer,2014-02-18 4:00,Person_5774,Luxury Goods,South Africa,FALSE,Illegal,3,1,Bank_468,0
TX0000000761,UK,1728609.083,Cash Withdrawal,2013-02-01 16:00,Person_6400,Casinos,UAE,FALSE,Illegal,4,7,Bank_240,0
TX0000005523,India,4203665.735,Cryptocurrency,2013-08-19 2:00,Person_6954,Real Estate,Russia,TRUE,Illegal,7,5,Bank_409,1
TX0000007999,India,1235993.863,Stocks Transfer,2013-11-30 6:00,Person_5392,Arms Trade,USA,FALSE,Illegal,3,7,Bank_431,0
TX0000003062,UAE,3972023.574,Stocks Transfer,2013-05-08 13:00,Person_1977,Construction,USA,FALSE,Illegal,3,3,Bank_166,0
TX0000006358,Singapore,373672.6907,Cash Withdrawal,2013-09-22 21:00,Person_7948,Construction,USA,TRUE,Illegal,4,4,Bank_338,0
TX0000007076,South Africa,4461430.387,Cash Withdrawal,2013-10-22 19:00,Person_9214,Casinos,Brazil,FALSE,Illegal,3,6,Bank_5,0
TX0000007382,South Africa,4203691.911,Cryptocurrency,2013-11-04 13:00,Person_7984,Real Estate,UK,FALSE,Legal,6,5,Bank_494,1
TX0000004382,China,3840214.066,Stocks Transfer,2013-07-02 13:00,Person_541,Construction,Singapore,FALSE,Illegal,2,2,Bank_189,0
TX0000006392,USA,248614.3172,Stocks Transfer,2013-09-24 7:00,Person_9123,Luxury Goods,UK,FALSE,Illegal,0,0,Bank_152,0
TX0000002126,Brazil,1919001.933,Cryptocurrency,2013-03-30 13:00,Person_8295,Luxury Goods,Singapore,FALSE,Legal,5,5,Bank_145,1
TX0000006319,Switzerland,1491636.379,Property Purchase,2013-09-21 6:00,Person_5386,Construction,USA,FALSE,Illegal,5,9,Bank_348,1
TX0000009116,Brazil,911657.9132,Property Purchase,2014-01-15 19:00,Person_409,Casinos,UAE,FALSE,Illegal,7,5,Bank_59,1
TX0000003851,South Africa,1709657.171,Cash Withdrawal,2013-06-10 10:00,Person_4340,Oil & Gas,Russia,FALSE,Illegal,5,7,Bank_394,1
TX0000004394,Brazil,4019285.16,Cash Withdrawal,2013-07-03 1:00,Person_3206,Construction,China,FALSE,Illegal,3,6,Bank_391,0
TX0000006302,Brazil,1763965.984,Cryptocurrency,2013-09-20 13:00,Person_9069,Luxury Goods,Switzerland,TRUE,Legal,8,3,Bank_213,1
TX0000004231,Singapore,2944499.173,Property Purchase,2013-06-26 6:00,Person_5236,Oil & Gas,Brazil,FALSE,Illegal,7,4,Bank_261,1
TX0000007003,Brazil,124594.8982,Stocks Transfer,2013-10-19 18:00,Person_2710,Real Estate,Brazil,FALSE,Illegal,1,4,Bank_315,0
TX0000006635,Switzerland,3539095.982,Stocks Transfer,2013-10-04 10:00,Person_8904,Oil & Gas,UAE,FALSE,Legal,0,6,Bank_217,0
TX0000008298,China,1581648.872,Cryptocurrency,2013-12-12 17:00,Person_1138,Arms Trade,UK,FALSE,Illegal,9,6,Bank_140,1
TX0000007823,Singapore,2775029.632,Cash Withdrawal,2013-11-22 22:00,Person_5969,Construction,India,FALSE,Illegal,2,0,Bank_231,0
TX0000000096,USA,1890855.184,Cash Withdrawal,2013-01-04 23:00,Person_5611,Real Estate,Switzerland,FALSE,Illegal,2,5,Bank_272,0
TX0000002121,China,1303842.302,Cash Withdrawal,2013-03-30 8:00,Person_5998,Luxury Goods,Brazil,FALSE,Illegal,3,6,Bank_210,0
TX0000000185,India,2849529.151,Offshore Transfer,2013-01-08 16:00,Person_2820,Luxury Goods,Singapore,FALSE,Illegal,4,6,Bank_265,0
TX0000004531,Switzerland,341471.4173,Stocks Transfer,2013-07-08 18:00,Person_7979,Luxury Goods,China,FALSE,Illegal,2,7,Bank_208,0
TX0000001403,UAE,4921148.336,Stocks Transfer,2013-02-28 10:00,Person_7914,Luxury Goods,Singapore,FALSE,Illegal,2,0,Bank_334,0
TX0000000441,Switzerland,95560.21754,Property Purchase,2013-01-19 8:00,Person_1211,Real Estate,South Africa,FALSE,Illegal,7,6,Bank_274,1
TX0000000360,Singapore,4234552.077,Offshore Transfer,2013-01-15 23:00,Person_7230,Casinos,China,FALSE,Illegal,9,3,Bank_173,1
TX0000000898,Switzerland,1946845.147,Cash Withdrawal,2013-02-07 9:00,Person_3955,Construction,Singapore,FALSE,Illegal,3,7,Bank_222,0
TX0000001772,UAE,3595165.077,Stocks Transfer,2013-03-15 19:00,Person_1411,Oil & Gas,Singapore,FALSE,Legal,1,7,Bank_106,0
TX0000002219,Singapore,4343738.625,Cryptocurrency,2013-04-03 10:00,Person_279,Construction,UK,FALSE,Illegal,6,5,Bank_404,1
TX0000008939,South Africa,4552969.138,Property Purchase,2014-01-08 10:00,Person_9878,Construction,Switzerland,FALSE,Illegal,7,6,Bank_100,1
TX0000009709,Switzerland,2230522.246,Offshore Transfer,2014-02-09 12:00,Person_4410,Oil & Gas,South Africa,TRUE,Illegal,6,8,Bank_308,1
TX0000006144,Russia,4130415.785,Cryptocurrency,2013-09-13 23:00,Person_4504,Casinos,UAE,TRUE,Illegal,10,9,Bank_421,1
TX0000006978,Singapore,3227706.587,Property Purchase,2013-10-18 17:00,Person_7489,Finance,Switzerland,FALSE,Illegal,7,3,Bank_266,1
TX0000004066,Russia,1491592.249,Offshore Transfer,2013-06-19 9:00,Person_4258,Luxury Goods,Singapore,FALSE,Illegal,7,6,Bank_18,1
TX0000002356,UAE,3062638.519,Offshore Transfer,2013-04-09 3:00,Person_6268,Construction,South Africa,FALSE,Legal,6,3,Bank_414,1
TX0000007703,China,4391121.976,Property Purchase,2013-11-17 22:00,Person_9799,Construction,China,FALSE,Illegal,6,6,Bank_115,1
TX0000007015,Singapore,743644.2058,Cryptocurrency,2013-10-20 6:00,Person_2625,Real Estate,Russia,FALSE,Illegal,7,5,Bank_471,1
TX0000006326,China,1535255.813,Offshore Transfer,2013-09-21 13:00,Person_7677,Luxury Goods,Switzerland,FALSE,Illegal,6,8,Bank_128,1
TX0000007334,China,851098.7981,Offshore Transfer,2013-11-02 13:00,Person_6515,Finance,Brazil,TRUE,Illegal,9,4,Bank_250,1
TX0000009753,Russia,3186737.618,Cash Withdrawal,2014-02-11 8:00,Person_9829,Construction,UK,FALSE,Illegal,2,7,Bank_249,0
TX0000002178,India,627381.6212,Stocks Transfer,2013-04-01 17:00,Person_7413,Casinos,UAE,TRUE,Illegal,6,5,Bank_89,1
TX0000000550,India,2567646.127,Stocks Transfer,2013-01-23 21:00,Person_7886,Real Estate,USA,FALSE,Legal,0,1,Bank_242,0
TX0000002323,Switzerland,4957967.553,Property Purchase,2013-04-07 18:00,Person_7123,Construction,USA,FALSE,Illegal,5,3,Bank_285,1
TX0000002504,USA,1627474.152,Cash Withdrawal,2013-04-15 7:00,Person_2129,Finance,UK,FALSE,Illegal,0,1,Bank_179,0
TX0000007147,UAE,1996816.109,Property Purchase,2013-10-25 18:00,Person_77,Casinos,USA,TRUE,Illegal,8,2,Bank_74,1
TX0000006954,UK,4570132.035,Offshore Transfer,2013-10-17 17:00,Person_5779,Finance,China,FALSE,Legal,2,1,Bank_171,0
TX0000005456,UAE,4632169.045,Offshore Transfer,2013-08-16 7:00,Person_1596,Real Estate,Switzerland,FALSE,Illegal,7,5,Bank_315,1
TX0000008356,Brazil,653619.8241,Property Purchase,2013-12-15 3:00,Person_7875,Finance,UK,TRUE,Illegal,8,7,Bank_399,1
TX0000009592,USA,3595118.543,Stocks Transfer,2014-02-04 15:00,Person_1867,Arms Trade,South Africa,FALSE,Legal,2,7,Bank_339,0
TX0000004754,India,516778.9988,Property Purchase,2013-07-18 1:00,Person_5993,Oil & Gas,Switzerland,FALSE,Illegal,6,3,Bank_6,1
TX0000007201,USA,286490.3968,Property Purchase,2013-10-28 0:00,Person_5683,Construction,Brazil,FALSE,Illegal,5,7,Bank_333,1
TX0000004241,India,2766437.185,Cryptocurrency,2013-06-26 16:00,Person_3806,Oil & Gas,UK,FALSE,Illegal,4,8,Bank_442,0
TX0000001906,USA,1604898.701,Cryptocurrency,2013-03-21 9:00,Person_5471,Arms Trade,UK,FALSE,Illegal,6,6,Bank_154,1
TX0000003850,Singapore,227430.169,Property Purchase,2013-06-10 9:00,Person_8180,Construction,Switzerland,FALSE,Illegal,8,5,Bank_262,1
TX0000005637,China,3257461.1,Cash Withdrawal,2013-08-23 20:00,Person_2842,Real Estate,China,FALSE,Illegal,2,7,Bank_428,0
TX0000005010,Singapore,2871591.57,Offshore Transfer,2013-07-28 17:00,Person_3163,Finance,Russia,TRUE,Legal,7,5,Bank_276,1
TX0000001697,UK,566696.5232,Cash Withdrawal,2013-03-12 16:00,Person_7671,Finance,Brazil,FALSE,Illegal,1,1,Bank_441,0
TX0000000155,China,4870071.131,Stocks Transfer,2013-01-07 10:00,Person_2600,Finance,South Africa,FALSE,Illegal,4,3,Bank_80,0
TX0000001694,Singapore,4955070.335,Offshore Transfer,2013-03-12 13:00,Person_2358,Finance,USA,FALSE,Illegal,5,2,Bank_56,1
TX0000001600,Brazil,2779819.149,Property Purchase,2013-03-08 15:00,Person_8249,Oil & Gas,South Africa,TRUE,Illegal,8,2,Bank_310,1
TX0000001678,Switzerland,1636408.155,Property Purchase,2013-03-11 21:00,Person_5321,Arms Trade,USA,FALSE,Illegal,5,3,Bank_376,1
TX0000005424,Brazil,3489343.807,Offshore Transfer,2013-08-14 23:00,Person_7533,Arms Trade,Switzerland,FALSE,Legal,6,9,Bank_117,1
TX0000001844,China,3389285.647,Property Purchase,2013-03-18 19:00,Person_9643,Real Estate,China,TRUE,Illegal,7,8,Bank_261,1
TX0000008340,Singapore,4313703.786,Offshore Transfer,2013-12-14 11:00,Person_5641,Casinos,Singapore,FALSE,Illegal,5,7,Bank_399,1
